Entrez_Gene_Id,DepMap_ID
403282,ACH-001113
23768,ACH-001113
7157,ACH-001113
51168,ACH-001113
3768,ACH-001113
2036,ACH-001113
149998,ACH-001113
81792,ACH-001113
81696,ACH-001113
114788,ACH-001113
341019,ACH-001118
7157,ACH-001118
1137,ACH-001118
9172,ACH-001118
92949,ACH-001118
50613,ACH-001119
738,ACH-001119
152687,ACH-001119
55294,ACH-001119
221395,ACH-001119
6098,ACH-001119
5828,ACH-001119
23371,ACH-001125
7157,ACH-001125
56255,ACH-001125
5126,ACH-001125
390142,ACH-001126
7157,ACH-001126
8808,ACH-001126
1281,ACH-001126
1436,ACH-001126
23349,ACH-001126
6146,ACH-001127
6135,ACH-001127
127534,ACH-001127
2707,ACH-001127
84146,ACH-001127
9411,ACH-001127
1952,ACH-001127
4893,ACH-001127
9869,ACH-001127
56893,ACH-001127
910,ACH-001127
391109,ACH-001127
919,ACH-001127
5788,ACH-001127
5788,ACH-001127
5788,ACH-001127
54900,ACH-001127
5525,ACH-001127
55248,ACH-001127
7399,ACH-001127
2058,ACH-001127
55691,ACH-001127
6840,ACH-001127
219699,ACH-001127
3778,ACH-001127
5728,ACH-001127
8729,ACH-001127
1586,ACH-001127
22984,ACH-001127
4288,ACH-001127
833,ACH-001127
143630,ACH-001127
8642,ACH-001127
272,ACH-001127
390167,ACH-001127
23220,ACH-001127
23220,ACH-001127
83661,ACH-001127
9379,ACH-001127
254263,ACH-001127
120114,ACH-001127
4297,ACH-001127
1656,ACH-001127
55800,ACH-001127
1108,ACH-001127
8078,ACH-001127
55726,ACH-001127
120892,ACH-001127
8085,ACH-001127
25766,ACH-001127
53831,ACH-001127
3071,ACH-001127
1606,ACH-001127
10330,ACH-001127
2735,ACH-001127
56890,ACH-001127
27345,ACH-001127
10645,ACH-001127
54509,ACH-001127
144406,ACH-001127
5426,ACH-001127
2322,ACH-001127
341640,ACH-001127
220082,ACH-001127
23077,ACH-001127
10160,ACH-001127
57680,ACH-001127
8906,ACH-001127
115817,ACH-001127
11035,ACH-001127
57523,ACH-001127
23224,ACH-001127
6547,ACH-001127
4293,ACH-001127
6400,ACH-001127
23312,ACH-001127
5604,ACH-001127
9493,ACH-001127
1583,ACH-001127
54985,ACH-001127
84891,ACH-001127
23361,ACH-001127
221184,ACH-001127
123872,ACH-001127
79791,ACH-001127
3682,ACH-001127
5023,ACH-001127
7157,ACH-001127
1949,ACH-001127
9706,ACH-001127
6830,ACH-001127
79915,ACH-001127
440435,ACH-001127
22794,ACH-001127
3872,ACH-001127
284058,ACH-001127
85451,ACH-001127
284207,ACH-001127
339291,ACH-001127
284252,ACH-001127
26251,ACH-001127
56927,ACH-001127
81794,ACH-001127
1786,ACH-001127
7297,ACH-001127
9745,ACH-001127
826,ACH-001127
57731,ACH-001127
114783,ACH-001127
10288,ACH-001127
25799,ACH-001127
7837,ACH-001127
23040,ACH-001127
25940,ACH-001127
51626,ACH-001127
343990,ACH-001127
4648,ACH-001127
3938,ACH-001127
3938,ACH-001127
1745,ACH-001127
6744,ACH-001127
130535,ACH-001127
3577,ACH-001127
80704,ACH-001127
54600,ACH-001127
54578,ACH-001127
3069,ACH-001127
140885,ACH-001127
5786,ACH-001127
54498,ACH-001127
51605,ACH-001127
140894,ACH-001127
10398,ACH-001127
63925,ACH-001127
5509,ACH-001127
10732,ACH-001127
9510,ACH-001127
29980,ACH-001127
54101,ACH-001127
49854,ACH-001127
7032,ACH-001127
104,ACH-001127
5116,ACH-001127
84700,ACH-001127
3761,ACH-001127
2033,ACH-001127
79087,ACH-001127
51066,ACH-001127
7862,ACH-001127
353274,ACH-001127
9034,ACH-001127
5364,ACH-001127
2912,ACH-001127
95,ACH-001127
3700,ACH-001127
23023,ACH-001127
131873,ACH-001127
7545,ACH-001127
4154,ACH-001127
83893,ACH-001127
285386,ACH-001127
79441,ACH-001127
259282,ACH-001127
285521,ACH-001127
51316,ACH-001127
85462,ACH-001127
8819,ACH-001127
836,ACH-001127
348932,ACH-001127
153572,ACH-001127
29102,ACH-001127
23037,ACH-001127
51194,ACH-001127
4124,ACH-001127
1809,ACH-001127
9260,ACH-001127
79930,ACH-001127
79908,ACH-001127
5272,ACH-001127
4739,ACH-001127
28973,ACH-001127
51069,ACH-001127
262,ACH-001127
23493,ACH-001127
5796,ACH-001127
3097,ACH-001127
10842,ACH-001127
165,ACH-001127
51085,ACH-001127
9569,ACH-001127
1021,ACH-001127
54809,ACH-001127
8295,ACH-001127
7551,ACH-001127
221914,ACH-001127
64418,ACH-001127
93664,ACH-001127
378925,ACH-001127
57464,ACH-001127
51200,ACH-001127
8972,ACH-001127
55503,ACH-001127
155038,ACH-001127
59339,ACH-001127
9699,ACH-001127
2131,ACH-001127
51105,ACH-001127
7038,ACH-001127
23144,ACH-001127
84875,ACH-001127
79581,ACH-001127
7169,ACH-001127
29941,ACH-001127
88,ACH-001128
441670,ACH-001128
79368,ACH-001129
22897,ACH-001129
7157,ACH-001129
1062,ACH-001129
7157,ACH-001130
3232,ACH-001130
6092,ACH-001130
5295,ACH-001130
9293,ACH-001131
2662,ACH-001131
8499,ACH-001131
7157,ACH-001131
1803,ACH-001131
2243,ACH-001131
1008,ACH-001131
2554,ACH-001131
9774,ACH-001131
285877,ACH-001131
3788,ACH-001131
390437,ACH-001132
7157,ACH-001132
1269,ACH-001134
1380,ACH-001134
2590,ACH-001134
57662,ACH-001134
100526664,ACH-001134
23032,ACH-001136
676,ACH-001136
79004,ACH-001136
81328,ACH-001136
117144,ACH-001136
55231,ACH-001136
7157,ACH-001136
5775,ACH-001136
2890,ACH-001136
8737,ACH-001136
391114,ACH-001137
401666,ACH-001137
79953,ACH-001137
11280,ACH-001137
389151,ACH-001137
285313,ACH-001137
56172,ACH-001137
2289,ACH-001137
114788,ACH-001137
375033,ACH-001138
25903,ACH-001138
2327,ACH-001138
2494,ACH-001138
91156,ACH-001138
283189,ACH-001138
23281,ACH-001138
85378,ACH-001138
10397,ACH-001138
51059,ACH-001138
5069,ACH-001138
3575,ACH-001142
187,ACH-001143
7157,ACH-001143
3881,ACH-001143
7273,ACH-001143
3417,ACH-001143
491,ACH-001143
3077,ACH-001143
27445,ACH-001143
6146,ACH-001145
3604,ACH-001145
3339,ACH-001145
8289,ACH-001145
8289,ACH-001145
3953,ACH-001145
5733,ACH-001145
255631,ACH-001145
388662,ACH-001145
6401,ACH-001145
7143,ACH-001145
83872,ACH-001145
339479,ACH-001145
140609,ACH-001145
6840,ACH-001145
5592,ACH-001145
5719,ACH-001145
10527,ACH-001145
159963,ACH-001145
10629,ACH-001145
192134,ACH-001145
51773,ACH-001145
472,ACH-001145
283358,ACH-001145
2065,ACH-001145
92797,ACH-001145
121256,ACH-001145
675,ACH-001145
5100,ACH-001145
64062,ACH-001145
283489,ACH-001145
23116,ACH-001145
51199,ACH-001145
26153,ACH-001145
2972,ACH-001145
567,ACH-001145
4716,ACH-001145
9344,ACH-001145
146547,ACH-001145
2521,ACH-001145
201243,ACH-001145
7157,ACH-001145
9196,ACH-001145
9706,ACH-001145
147183,ACH-001145
6777,ACH-001145
92335,ACH-001145
8313,ACH-001145
8932,ACH-001145
115701,ACH-001145
4782,ACH-001145
57662,ACH-001145
729747,ACH-001145
112939,ACH-001145
26664,ACH-001145
26658,ACH-001145
79852,ACH-001145
56242,ACH-001145
115703,ACH-001145
23211,ACH-001145
22809,ACH-001145
58491,ACH-001145
27332,ACH-001145
1496,ACH-001145
83439,ACH-001145
84620,ACH-001145
84524,ACH-001145
100526664,ACH-001145
3236,ACH-001145
7273,ACH-001145
7273,ACH-001145
56171,ACH-001145
56171,ACH-001145
841,ACH-001145
255101,ACH-001145
57624,ACH-001145
3667,ACH-001145
5740,ACH-001145
128611,ACH-001145
54014,ACH-001145
353333,ACH-001145
1291,ACH-001145
164656,ACH-001145
1454,ACH-001145
9922,ACH-001145
23166,ACH-001145
84873,ACH-001145
55254,ACH-001145
55764,ACH-001145
285315,ACH-001145
5290,ACH-001145
10686,ACH-001145
259282,ACH-001145
5099,ACH-001145
80216,ACH-001145
80014,ACH-001145
51663,ACH-001145
5921,ACH-001145
134187,ACH-001145
51780,ACH-001145
9509,ACH-001145
3662,ACH-001145
10385,ACH-001145
81696,ACH-001145
23506,ACH-001145
5314,ACH-001145
23469,ACH-001145
60682,ACH-001145
51362,ACH-001145
154214,ACH-001145
8676,ACH-001145
84310,ACH-001145
84132,ACH-001145
9734,ACH-001145
8321,ACH-001145
2050,ACH-001145
57670,ACH-001145
673,ACH-001145
1804,ACH-001145
157695,ACH-001145
4342,ACH-001145
6383,ACH-001145
1306,ACH-001145
10952,ACH-001145
6504,ACH-001147
219432,ACH-001147
341405,ACH-001147
83851,ACH-001147
50804,ACH-001147
7157,ACH-001147
167681,ACH-001147
862,ACH-001147
9699,ACH-001147
288,ACH-001151
7007,ACH-001151
3845,ACH-001151
122042,ACH-001151
1009,ACH-001151
9710,ACH-001151
7273,ACH-001151
2916,ACH-001151
8737,ACH-001151
5789,ACH-001151
5784,ACH-001162
79473,ACH-001162
26353,ACH-001162
22894,ACH-001162
7157,ACH-001162
1158,ACH-001162
678,ACH-001162
7450,ACH-001163
23281,ACH-001163
28232,ACH-001163
374786,ACH-001163
94025,ACH-001163
94025,ACH-001163
150160,ACH-001163
166647,ACH-001163
5728,ACH-001172
56981,ACH-001172
7157,ACH-001172
7273,ACH-001172
7038,ACH-001172
10498,ACH-001182
2199,ACH-001182
341405,ACH-001183
27133,ACH-001183
390667,ACH-001183
7157,ACH-001183
7157,ACH-001183
4542,ACH-001183
3326,ACH-001183
3200,ACH-001183
6041,ACH-001184
55753,ACH-001184
11101,ACH-001184
5288,ACH-001184
2903,ACH-001184
114876,ACH-001184
55120,ACH-001184
8927,ACH-001184
654254,ACH-001184
392138,ACH-001184
80243,ACH-001187
6597,ACH-001188
238,ACH-001188
254973,ACH-001188
6146,ACH-001190
343069,ACH-001190
10076,ACH-001190
731,ACH-001190
4893,ACH-001190
5629,ACH-001190
26188,ACH-001190
256892,ACH-001190
55729,ACH-001190
84975,ACH-001190
140432,ACH-001190
5015,ACH-001190
83851,ACH-001190
23405,ACH-001190
7157,ACH-001190
284252,ACH-001190
57662,ACH-001190
729767,ACH-001190
80731,ACH-001190
11227,ACH-001190
129446,ACH-001190
285025,ACH-001190
2066,ACH-001190
251,ACH-001190
55738,ACH-001190
57466,ACH-001190
5470,ACH-001190
3426,ACH-001190
6059,ACH-001190
1105,ACH-001190
27039,ACH-001190
23036,ACH-001190
51314,ACH-001190
91584,ACH-001190
254048,ACH-001190
2051,ACH-001190
79776,ACH-001190
7157,ACH-001192
55260,ACH-001192
140880,ACH-001192
11231,ACH-001192
219428,ACH-001193
5925,ACH-001193
54916,ACH-001193
7157,ACH-001193
54221,ACH-001193
8645,ACH-001193
23345,ACH-001193
64478,ACH-001193
137209,ACH-001193
1380,ACH-001194
10205,ACH-001194
7157,ACH-001194
5290,ACH-001194
3265,ACH-001196
92126,ACH-001196
23170,ACH-001196
7798,ACH-001197
25893,ACH-001197
79842,ACH-001197
57122,ACH-001197
7157,ACH-001197
22837,ACH-001197
165215,ACH-001197
23704,ACH-001197
55326,ACH-001197
6146,ACH-001199
1185,ACH-001199
2035,ACH-001199
26027,ACH-001199
204962,ACH-001199
64783,ACH-001199
284486,ACH-001199
353145,ACH-001199
7203,ACH-001199
83540,ACH-001199
22920,ACH-001199
6041,ACH-001199
3914,ACH-001199
7399,ACH-001199
149111,ACH-001199
142,ACH-001199
92815,ACH-001199
127059,ACH-001199
2625,ACH-001199
9644,ACH-001199
6934,ACH-001199
2346,ACH-001199
219482,ACH-001199
219970,ACH-001199
9066,ACH-001199
23130,ACH-001199
4041,ACH-001199
57558,ACH-001199
50507,ACH-001199
283358,ACH-001199
339,ACH-001199
3845,ACH-001199
84920,ACH-001199
84920,ACH-001199
3890,ACH-001199
121441,ACH-001199
121551,ACH-001199
4598,ACH-001199
6249,ACH-001199
390429,ACH-001199
25938,ACH-001199
64841,ACH-001199
5926,ACH-001199
23224,ACH-001199
9321,ACH-001199
55778,ACH-001199
23269,ACH-001199
256764,ACH-001199
440279,ACH-001199
0,ACH-001199
115752,ACH-001199
374655,ACH-001199
5493,ACH-001199
123803,ACH-001199
64127,ACH-001199
51741,ACH-001199
23277,ACH-001199
2874,ACH-001199
7157,ACH-001199
7157,ACH-001199
7157,ACH-001199
2064,ACH-001199
284058,ACH-001199
85451,ACH-001199
114897,ACH-001199
284004,ACH-001199
339291,ACH-001199
4670,ACH-001199
7568,ACH-001199
593,ACH-001199
63946,ACH-001199
7767,ACH-001199
114026,ACH-001199
130557,ACH-001199
2202,ACH-001199
54980,ACH-001199
80059,ACH-001199
5775,ACH-001199
80731,ACH-001199
79809,ACH-001199
7273,ACH-001199
7273,ACH-001199
50485,ACH-001199
79781,ACH-001199
9759,ACH-001199
3745,ACH-001199
116154,ACH-001199
54102,ACH-001199
1859,ACH-001199
84133,ACH-001199
9797,ACH-001199
23166,ACH-001199
8997,ACH-001199
79364,ACH-001199
2047,ACH-001199
116931,ACH-001199
5584,ACH-001199
5290,ACH-001199
132884,ACH-001199
23244,ACH-001199
22998,ACH-001199
22915,ACH-001199
57182,ACH-001199
79884,ACH-001199
50859,ACH-001199
26064,ACH-001199
25836,ACH-001199
23548,ACH-001199
133746,ACH-001199
83884,ACH-001199
56104,ACH-001199
54439,ACH-001199
22885,ACH-001199
2890,ACH-001199
8899,ACH-001199
253714,ACH-001199
221294,ACH-001199
2099,ACH-001199
221955,ACH-001199
4967,ACH-001199
285877,ACH-001199
441234,ACH-001199
27445,ACH-001199
54467,ACH-001199
57670,ACH-001199
79989,ACH-001199
51650,ACH-001199
474344,ACH-001199
58508,ACH-001199
55112,ACH-001199
10395,ACH-001199
55806,ACH-001199
6101,ACH-001199
11236,ACH-001199
8733,ACH-001199
79670,ACH-001199
8021,ACH-001199
6836,ACH-001199
391109,ACH-001200
57863,ACH-001200
84033,ACH-001200
2891,ACH-001200
340286,ACH-001200
56704,ACH-001200
862,ACH-001200
138474,ACH-001200
23251,ACH-001201
7157,ACH-001201
1826,ACH-001201
28965,ACH-001201
8295,ACH-001201
257194,ACH-001203
84944,ACH-001203
5788,ACH-001203
22874,ACH-001203
10580,ACH-001203
219428,ACH-001203
220004,ACH-001203
55080,ACH-001203
5094,ACH-001203
6910,ACH-001203
23504,ACH-001203
3843,ACH-001203
6457,ACH-001203
463,ACH-001203
51701,ACH-001203
10672,ACH-001203
80816,ACH-001203
94025,ACH-001203
2865,ACH-001203
1954,ACH-001203
284366,ACH-001203
7514,ACH-001203
1826,ACH-001203
5431,ACH-001203
5144,ACH-001203
23039,ACH-001203
6867,ACH-001203
4067,ACH-001203
114,ACH-001203
6595,ACH-001203
25822,ACH-001203
129446,ACH-001205
7157,ACH-001206
83872,ACH-001207
84893,ACH-001207
593,ACH-001207
4337,ACH-001207
2899,ACH-001208
54715,ACH-001208
8735,ACH-001208
285671,ACH-001208
9228,ACH-001208
10863,ACH-001208
143,ACH-001210
2975,ACH-001210
10254,ACH-001210
64097,ACH-001210
85320,ACH-001211
57683,ACH-001211
64478,ACH-001211
3749,ACH-001212
63923,ACH-001212
120776,ACH-001212
55915,ACH-001212
5728,ACH-001214
7157,ACH-001214
8536,ACH-001214
8490,ACH-001228
170482,ACH-001228
57522,ACH-001228
89910,ACH-001228
5159,ACH-001228
2115,ACH-001228
195814,ACH-001228
390439,ACH-001229
23136,ACH-001229
64926,ACH-001229
10321,ACH-001229
7157,ACH-001230
58158,ACH-001232
7157,ACH-001232
8876,ACH-001232
3200,ACH-001232
7399,ACH-001233
343169,ACH-001233
7157,ACH-001233
8913,ACH-001233
27098,ACH-001233
83639,ACH-001233
55054,ACH-001233
56135,ACH-001233
7402,ACH-001233
2918,ACH-001233
9699,ACH-001233
7157,ACH-001234
7273,ACH-001234
6749,ACH-001239
83661,ACH-001239
121227,ACH-001239
196385,ACH-001239
3973,ACH-001239
1293,ACH-001239
4685,ACH-001239
9779,ACH-001239
7047,ACH-001239
1795,ACH-001239
389207,ACH-001239
5530,ACH-001239
84868,ACH-001239
27072,ACH-001239
673,ACH-001239
673,ACH-001239
10863,ACH-001239
137902,ACH-001239
1954,ACH-001270
150572,ACH-001270
11167,ACH-001270
199920,ACH-001274
81442,ACH-001274
127385,ACH-001274
127623,ACH-001274
81469,ACH-001274
26188,ACH-001274
55130,ACH-001274
143098,ACH-001274
8829,ACH-001274
10718,ACH-001274
119678,ACH-001274
3045,ACH-001274
390162,ACH-001274
338662,ACH-001274
28234,ACH-001274
58158,ACH-001274
390323,ACH-001274
25895,ACH-001274
8499,ACH-001274
441670,ACH-001274
79317,ACH-001274
390538,ACH-001274
65057,ACH-001274
10143,ACH-001274
201181,ACH-001274
4670,ACH-001274
94025,ACH-001274
10520,ACH-001274
91752,ACH-001274
10290,ACH-001274
51378,ACH-001274
79025,ACH-001274
131368,ACH-001274
942,ACH-001274
4638,ACH-001274
344905,ACH-001274
1767,ACH-001274
387129,ACH-001274
55607,ACH-001274
673,ACH-001274
442361,ACH-001274
137868,ACH-001274
27067,ACH-001274
7099,ACH-001274
4624,ACH-001275
125115,ACH-001275
54221,ACH-001275
9378,ACH-001275
8204,ACH-001275
1499,ACH-001275
1499,ACH-001275
4829,ACH-001275
169044,ACH-001275
57568,ACH-001277
342125,ACH-001277
23035,ACH-001277
7157,ACH-001277
4849,ACH-001277
57669,ACH-001277
7109,ACH-001277
5290,ACH-001277
3791,ACH-001277
1740,ACH-001278
132724,ACH-001278
23230,ACH-001278
80133,ACH-001279
10752,ACH-001279
5768,ACH-001280
7157,ACH-001280
1499,ACH-001280
91584,ACH-001280
322,ACH-001282
131873,ACH-001282
7038,ACH-001282
81328,ACH-001283
5781,ACH-001283
7157,ACH-001283
22925,ACH-001283
51555,ACH-001283
64759,ACH-001283
8735,ACH-001289
92335,ACH-001289
9705,ACH-001289
26030,ACH-001295
238,ACH-001300
26084,ACH-001300
84875,ACH-001300
4308,ACH-001301
56140,ACH-001301
6557,ACH-001302
238,ACH-001303
23276,ACH-001303
338755,ACH-001306
283383,ACH-001306
390445,ACH-001306
3419,ACH-001306
5579,ACH-001306
7157,ACH-001306
4849,ACH-001306
1008,ACH-001306
9774,ACH-001306
28996,ACH-001306
673,ACH-001306
8972,ACH-001306
0,ACH-001307
5139,ACH-001307
55320,ACH-001307
89839,ACH-001307
0,ACH-001307
7157,ACH-001307
6794,ACH-001307
25780,ACH-001307
6242,ACH-001307
57406,ACH-001307
154075,ACH-001307
673,ACH-001307
7143,ACH-001310
366,ACH-001310
94104,ACH-001310
259266,ACH-001318
84033,ACH-001318
65217,ACH-001318
8590,ACH-001318
6494,ACH-001318
2305,ACH-001318
7142,ACH-001318
84166,ACH-001318
7157,ACH-001318
342510,ACH-001318
6794,ACH-001318
9745,ACH-001318
199720,ACH-001318
1470,ACH-001318
8974,ACH-001318
2561,ACH-001318
3751,ACH-001318
203102,ACH-001318
8840,ACH-001318
1029,ACH-001318
57700,ACH-001321
797,ACH-001321
7167,ACH-001321
2736,ACH-001321
80731,ACH-001321
85378,ACH-001321
2047,ACH-001322
11275,ACH-001322
5799,ACH-001322
5730,ACH-001322
118738,ACH-001328
390190,ACH-001328
5139,ACH-001328
196441,ACH-001328
23002,ACH-001328
146059,ACH-001328
7157,ACH-001328
1005,ACH-001328
3101,ACH-001328
202559,ACH-001328
5294,ACH-001328
158038,ACH-001328
64231,ACH-001329
2113,ACH-001329
23034,ACH-001329
1005,ACH-001329
80731,ACH-001329
107,ACH-001329
11182,ACH-001329
140,ACH-001331
23563,ACH-001331
9817,ACH-001331
284434,ACH-001331
5290,ACH-001331
59343,ACH-001331
221322,ACH-001331
84132,ACH-001331
5243,ACH-001331
93594,ACH-001331
199920,ACH-001332
777,ACH-001332
338322,ACH-001332
7157,ACH-001332
7157,ACH-001332
7157,ACH-001332
126295,ACH-001332
128674,ACH-001332
55294,ACH-001332
58508,ACH-001332
114299,ACH-001332
6146,ACH-001333
80176,ACH-001333
8289,ACH-001333
9900,ACH-001333
4921,ACH-001333
7159,ACH-001333
6840,ACH-001333
347731,ACH-001333
140766,ACH-001333
5728,ACH-001333
5728,ACH-001333
355,ACH-001333
80351,ACH-001333
51700,ACH-001333
3746,ACH-001333
84867,ACH-001333
10196,ACH-001333
7490,ACH-001333
60529,ACH-001333
3636,ACH-001333
83552,ACH-001333
7421,ACH-001333
7471,ACH-001333
8085,ACH-001333
341418,ACH-001333
144577,ACH-001333
144321,ACH-001333
64431,ACH-001333
283450,ACH-001333
23504,ACH-001333
3621,ACH-001333
1778,ACH-001333
7158,ACH-001333
9717,ACH-001333
123811,ACH-001333
54947,ACH-001333
10664,ACH-001333
463,ACH-001333
353,ACH-001333
7157,ACH-001333
23164,ACH-001333
23136,ACH-001333
8731,ACH-001333
4145,ACH-001333
57662,ACH-001333
55295,ACH-001333
90075,ACH-001333
64857,ACH-001333
29998,ACH-001333
5424,ACH-001333
7728,ACH-001333
3241,ACH-001333
388939,ACH-001333
51072,ACH-001333
9938,ACH-001333
27429,ACH-001333
375248,ACH-001333
55677,ACH-001333
8708,ACH-001333
2335,ACH-001333
9759,ACH-001333
57158,ACH-001333
55734,ACH-001333
26046,ACH-001333
54014,ACH-001333
7122,ACH-001333
29801,ACH-001333
9620,ACH-001333
23272,ACH-001333
214,ACH-001333
5290,ACH-001333
10057,ACH-001333
1181,ACH-001333
10336,ACH-001333
2121,ACH-001333
323,ACH-001333
55024,ACH-001333
7222,ACH-001333
55294,ACH-001333
25836,ACH-001333
1958,ACH-001333
56123,ACH-001333
56110,ACH-001333
7020,ACH-001333
221458,ACH-001333
171558,ACH-001333
25998,ACH-001333
57150,ACH-001333
221322,ACH-001333
6446,ACH-001333
168507,ACH-001333
402573,ACH-001333
5172,ACH-001333
79872,ACH-001333
2318,ACH-001333
26,ACH-001333
26,ACH-001333
4846,ACH-001333
0,ACH-001333
148,ACH-001333
4173,ACH-001333
492307,ACH-001333
55636,ACH-001333
54845,ACH-001333
0,ACH-001333
65268,ACH-001333
944,ACH-001333
157922,ACH-001333
127294,ACH-001334
81282,ACH-001334
81620,ACH-001334
6794,ACH-001334
6597,ACH-001334
64135,ACH-001334
841,ACH-001334
65980,ACH-001334
127294,ACH-001335
81282,ACH-001335
81620,ACH-001335
6794,ACH-001335
6597,ACH-001335
64135,ACH-001335
841,ACH-001335
65980,ACH-001335
943,ACH-001336
5507,ACH-001336
644815,ACH-001336
200539,ACH-001336
5290,ACH-001336
57497,ACH-001336
54680,ACH-001338
9409,ACH-001338
55094,ACH-001338
22986,ACH-001339
1019,ACH-001339
7157,ACH-001339
57045,ACH-001339
11148,ACH-001339
27136,ACH-001339
846,ACH-001339
2565,ACH-001339
28965,ACH-001339
22875,ACH-001339
22999,ACH-001339
64599,ACH-001339
2918,ACH-001339
673,ACH-001339
26047,ACH-001339
1015,ACH-001339
7436,ACH-001339
1993,ACH-001339
390538,ACH-001340
7157,ACH-001340
10382,ACH-001340
23536,ACH-001341
344758,ACH-001341
948,ACH-001341
128025,ACH-001344
219464,ACH-001344
254528,ACH-001344
165186,ACH-001344
6335,ACH-001344
10343,ACH-001344
5361,ACH-001344
199221,ACH-001344
6146,ACH-001345
8289,ACH-001345
10163,ACH-001345
2899,ACH-001345
8503,ACH-001345
9869,ACH-001345
441911,ACH-001345
477,ACH-001345
257106,ACH-001345
81626,ACH-001345
89796,ACH-001345
22874,ACH-001345
22874,ACH-001345
83932,ACH-001345
6262,ACH-001345
7678,ACH-001345
9200,ACH-001345
56243,ACH-001345
2572,ACH-001345
288,ACH-001345
79009,ACH-001345
9469,ACH-001345
1244,ACH-001345
282996,ACH-001345
6934,ACH-001345
57700,ACH-001345
118611,ACH-001345
161,ACH-001345
29850,ACH-001345
27288,ACH-001345
219537,ACH-001345
283219,ACH-001345
79659,ACH-001345
83552,ACH-001345
6309,ACH-001345
4704,ACH-001345
3845,ACH-001345
8085,ACH-001345
23416,ACH-001345
91010,ACH-001345
8549,ACH-001345
55117,ACH-001345
80184,ACH-001345
121601,ACH-001345
4598,ACH-001345
121256,ACH-001345
84935,ACH-001345
54937,ACH-001345
79612,ACH-001345
81550,ACH-001345
23077,ACH-001345
1910,ACH-001345
114798,ACH-001345
23348,ACH-001345
4857,ACH-001345
25831,ACH-001345
55030,ACH-001345
55668,ACH-001345
9369,ACH-001345
53981,ACH-001345
2972,ACH-001345
567,ACH-001345
63922,ACH-001345
390667,ACH-001345
11273,ACH-001345
112476,ACH-001345
197407,ACH-001345
10847,ACH-001345
146547,ACH-001345
23090,ACH-001345
6560,ACH-001345
92154,ACH-001345
9013,ACH-001345
440435,ACH-001345
9842,ACH-001345
284058,ACH-001345
8313,ACH-001345
85451,ACH-001345
2194,ACH-001345
3726,ACH-001345
4650,ACH-001345
79156,ACH-001345
9745,ACH-001345
22847,ACH-001345
6261,ACH-001345
284312,ACH-001345
57498,ACH-001345
54454,ACH-001345
10746,ACH-001345
3800,ACH-001345
659,ACH-001345
255101,ACH-001345
9759,ACH-001345
375318,ACH-001345
51575,ACH-001345
11096,ACH-001345
51586,ACH-001345
113828,ACH-001345
150379,ACH-001345
2917,ACH-001345
9922,ACH-001345
1294,ACH-001345
84864,ACH-001345
285335,ACH-001345
2624,ACH-001345
7545,ACH-001345
5290,ACH-001345
64151,ACH-001345
113612,ACH-001345
79642,ACH-001345
0,ACH-001345
9652,ACH-001345
1105,ACH-001345
133482,ACH-001345
378884,ACH-001345
7124,ACH-001345
389384,ACH-001345
23113,ACH-001345
6098,ACH-001345
221322,ACH-001345
64921,ACH-001345
22797,ACH-001345
157680,ACH-001345
114788,ACH-001345
114788,ACH-001345
169044,ACH-001345
140803,ACH-001345
54542,ACH-001345
56904,ACH-001345
954,ACH-001345
774,ACH-001345
9019,ACH-001346
2893,ACH-001346
11061,ACH-001346
6263,ACH-001346
7157,ACH-001346
100131902,ACH-001346
80781,ACH-001346
6870,ACH-001346
1029,ACH-001346
1793,ACH-001347
9882,ACH-001347
64220,ACH-001347
1009,ACH-001347
7157,ACH-001347
79776,ACH-001347
1029,ACH-001347
64794,ACH-001347
6487,ACH-001350
3752,ACH-001350
80133,ACH-001350
4076,ACH-001350
26290,ACH-001350
79726,ACH-001350
7157,ACH-001350
55423,ACH-001350
23007,ACH-001350
654254,ACH-001350
645104,ACH-001350
124,ACH-001350
3751,ACH-001350
673,ACH-001350
286,ACH-001350
3845,ACH-001353
94160,ACH-001353
7157,ACH-001353
90338,ACH-001353
254042,ACH-001353
2312,ACH-001354
7157,ACH-001354
54101,ACH-001354
9701,ACH-001354
55690,ACH-001355
3845,ACH-001355
7157,ACH-001355
80122,ACH-001355
116443,ACH-001355
55176,ACH-001356
7157,ACH-001356
64478,ACH-001356
90459,ACH-001356
6924,ACH-001358
121256,ACH-001358
113146,ACH-001358
2200,ACH-001358
7157,ACH-001358
2145,ACH-001358
0,ACH-001359
307,ACH-001359
5290,ACH-001359
2625,ACH-001360
1952,ACH-001362
1401,ACH-001362
60676,ACH-001362
5728,ACH-001362
203859,ACH-001362
81327,ACH-001362
245802,ACH-001362
219874,ACH-001362
9971,ACH-001362
390442,ACH-001362
64067,ACH-001362
7681,ACH-001362
53346,ACH-001362
9013,ACH-001362
7157,ACH-001362
4619,ACH-001362
8731,ACH-001362
147407,ACH-001362
5273,ACH-001362
2335,ACH-001362
1286,ACH-001362
131873,ACH-001362
54872,ACH-001362
10861,ACH-001362
79931,ACH-001362
2195,ACH-001362
4208,ACH-001362
83697,ACH-001362
154141,ACH-001362
140767,ACH-001362
9734,ACH-001362
23072,ACH-001362
285877,ACH-001362
27445,ACH-001362
393046,ACH-001362
58508,ACH-001362
9312,ACH-001362
